source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0009056,catabolic process,0.005191903387253376,True,"""The chemical reactions and pathways resulting in the breakdown of substances, including the breakdown of carbon compounds with the liberation of energy for use by the cell or organism."" [ISBN:0198547684]",2665,9526,1531,17847,0.16071803485198405,0.574484052532833,query_1,['GO:0008152']
GO:BP,GO:0016053,organic acid biosynthetic process,0.005239283080738106,True,"""The chemical reactions and pathways resulting in the formation of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",350,9526,229,17847,0.02403947092168801,0.6542857142857142,query_1,"['GO:0044283', 'GO:1901576', 'GO:0044249', 'GO:0006082']"
GO:BP,GO:0032787,monocarboxylic acid metabolic process,0.005240044475256275,True,"""The chemical reactions and pathways involving monocarboxylic acids, any organic acid containing one carboxyl (COOH) group or anion (COO-)."" [GOC:vk]",657,9526,408,17847,0.04283014906571488,0.6210045662100456,query_1,['GO:0019752']
GO:BP,GO:0071417,cellular response to organonitrogen compound,0.005299228835415705,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [CHEBI:35352, GOC:mah]",664,9526,412,17847,0.04325005248792778,0.6204819277108434,query_1,"['GO:0071495', 'GO:1901699', 'GO:0010243', 'GO:0071310']"
GO:BP,GO:0048017,inositol lipid-mediated signaling,0.005392592890589179,True,"""A series of molecular signals in which a cell uses an inositol-containing lipid to convert a signal into a response. Inositol lipids include the phosphoinositides (phosphatidylinositol and its phosphorylated derivatives), ceramides containing inositol, and inositol glycolipids."" [GOC:bf, GOC:ceb, PMID:16088939]",194,9526,135,17847,0.014171740499685073,0.6958762886597938,query_1,['GO:0035556']
GO:MF,GO:0003777,microtubule motor activity,0.005404207906110172,True,"""Catalysis of movement along a microtubule, coupled to the hydrolysis of a nucleoside triphosphate (usually ATP)."" [GOC:mah, ISBN:0815316194]",85,9781,65,18098,0.006645537266128208,0.7647058823529411,query_1,['GO:0003774']
GO:CC,GO:0000775,"chromosome, centromeric region",0.005514371945266226,True,"""The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]",197,9954,133,18842,0.013361462728551337,0.6751269035532995,query_1,['GO:0098687']
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,0.005552707312299395,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",1904,9526,1110,17847,0.11652319966407726,0.582983193277311,query_1,"['GO:0009891', 'GO:0010604', 'GO:0010556', 'GO:0009059']"
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.005923387190710867,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1187,9526,709,17847,0.07442788158723494,0.5973041280539174,query_1,"['GO:0032502', 'GO:0009653']"
GO:MF,GO:0015108,chloride transmembrane transporter activity,0.005925152664931015,True,"""Enables the transfer of chloride ions from one side of a membrane to the other."" [GOC:ai]",99,9781,74,18098,0.007565688579899805,0.7474747474747475,query_1,['GO:0015103']
GO:BP,GO:0007420,brain development,0.006030354364027062,True,"""The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.)."" [GOC:dph, GOC:jid, GOC:tb, UBERON:0000955]",743,9526,457,17847,0.0479739659878228,0.6150740242261103,query_1,"['GO:0060322', 'GO:0048513', 'GO:0007417']"
GO:BP,GO:0048015,phosphatidylinositol-mediated signaling,0.0060304396633635475,True,"""A series of molecular signals in which a cell uses a phosphatidylinositol-mediated signaling to convert a signal into a response. Phosphatidylinositols include phosphatidylinositol (PtdIns) and its phosphorylated derivatives."" [GOC:bf, GOC:ceb, ISBN:0198506732]",191,9526,133,17847,0.013961788788578627,0.6963350785340314,query_1,['GO:0048017']
GO:BP,GO:0061647,histone H3-K9 modification,0.006533467461962472,True,"""The modification of histone H3 at a lysine in position 9 of the histone."" [GOC:vw]",51,9526,43,17847,0.004513961788788578,0.8431372549019608,query_1,['GO:0016570']
GO:BP,GO:1901575,organic substance catabolic process,0.006779934545287296,True,"""The chemical reactions and pathways resulting in the breakdown of an organic substance, any molecular entity containing carbon."" [GOC:pr, GOC:TermGenie]",2216,9526,1282,17847,0.13457904681923158,0.5785198555956679,query_1,"['GO:0009056', 'GO:0071704']"
GO:CC,GO:0031901,early endosome membrane,0.006793506583869515,True,"""The lipid bilayer surrounding an early endosome."" [GOC:pz]",148,9954,103,18842,0.010347598955193892,0.6959459459459459,query_1,"['GO:0010008', 'GO:0005769']"
GO:BP,GO:0009628,response to abiotic stimulus,0.006851532853059586,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus."" [GOC:hb]",1243,9526,740,17847,0.07768213310938483,0.5953338696701529,query_1,['GO:0050896']
GO:BP,GO:0006835,dicarboxylic acid transport,0.007000815566380347,True,"""The directed movement of dicarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",99,9526,75,17847,0.007873189166491707,0.7575757575757576,query_1,['GO:0046942']
GO:MF,GO:0045309,protein phosphorylated amino acid binding,0.007426766917061952,True,"""Interacting selectively and non-covalently with a phosphorylated amino acid residue within a protein."" [GOC:go_curators]",51,9781,42,18098,0.004294039464267457,0.8235294117647058,query_1,['GO:0051219']
GO:BP,GO:0048583,regulation of response to stimulus,0.007806880647578255,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",4370,9526,2461,17847,0.2583455805164812,0.5631578947368421,query_1,"['GO:0050896', 'GO:0050789']"
GO:MF,GO:0017111,nucleoside-triphosphatase activity,0.007841320922297196,True,"""Catalysis of the reaction: a nucleoside triphosphate + H2O = nucleoside diphosphate + phosphate."" [EC:3.6.1.15]",816,9781,498,18098,0.05091503936202842,0.6102941176470589,query_1,['GO:0016462']
GO:MF,GO:0005089,Rho guanyl-nucleotide exchange factor activity,0.008038191368408365,True,"""Stimulates the exchange of guanyl nucleotides associated with a GTPase of the Rho family. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase."" [GOC:mah]",81,9781,62,18098,0.006338820161537675,0.7654320987654321,query_1,"['GO:0017048', 'GO:0005088']"
GO:CC,GO:0044450,microtubule organizing center part,0.008068516956645974,True,"""Any constituent part of a microtubule organizing center, a region in a eukaryotic cell, such as a centrosome or basal body, from which microtubules grow."" [GOC:jl]",188,9954,127,18842,0.012758689973879847,0.675531914893617,query_1,"['GO:0005815', 'GO:0044444', 'GO:0044430']"
GO:MF,GO:0019838,growth factor binding,0.008286682452145581,True,"""Interacting selectively and non-covalently with any growth factor, proteins or polypeptides that stimulate a cell or organism to grow or proliferate."" [GOC:curators]",139,9781,99,18098,0.010121664451487577,0.7122302158273381,query_1,['GO:0005515']
GO:MF,GO:0003774,motor activity,0.008286682452145581,True,"""Catalysis of the generation of force resulting either in movement along a microfilament or microtubule, or in torque resulting in membrane scission, coupled to the hydrolysis of a nucleoside triphosphate."" [GOC:mah, GOC:vw, ISBN:0815316194, PMID:11242086]",139,9781,99,18098,0.010121664451487577,0.7122302158273381,query_1,['GO:0017111']
GO:CC,GO:0099060,integral component of postsynaptic specialization membrane,0.008367045268091254,True,"""The component of the postsynaptic specialization membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos]",78,9954,59,18842,0.005927265420936307,0.7564102564102564,query_1,"['GO:0099055', 'GO:0098948']"
GO:MF,GO:0005230,extracellular ligand-gated ion channel activity,0.00856564787388602,True,"""Enables the transmembrane transfer of an ion by a channel that opens when a specific extracellular ligand has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",75,9781,58,18098,0.005929864022083632,0.7733333333333333,query_1,['GO:0015276']
GO:MF,GO:0015171,amino acid transmembrane transporter activity,0.00875348620807889,True,"""Enables the transfer of amino acids from one side of a membrane to the other. Amino acids are organic molecules that contain an amino group and a carboxyl group."" [GOC:ai, GOC:mtg_transport, ISBN:0815340729]",72,9781,56,18098,0.00572538595235661,0.7777777777777778,query_1,['GO:0046943']
GO:BP,GO:0051254,positive regulation of RNA metabolic process,0.008974964603628366,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1726,9526,1009,17847,0.10592063825320176,0.5845886442641947,query_1,"['GO:0016070', 'GO:0051252', 'GO:0045935', 'GO:0010604']"
GO:BP,GO:0099637,neurotransmitter receptor transport,0.008987851869085727,True,"""The directed movement of neurotransmitter receptors."" [GOC:dos]",47,9526,40,17847,0.004199034222128911,0.851063829787234,query_1,"['GO:0031503', 'GO:0015031']"
GO:BP,GO:0051049,regulation of transport,0.009001188706898547,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1915,9526,1114,17847,0.11694310308629015,0.5817232375979112,query_1,"['GO:0032879', 'GO:0006810']"
GO:CC,GO:0005819,spindle,0.0090404308964544,True,"""The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart."" [ISBN:0198547684]",353,9954,224,18842,0.02250351617440225,0.6345609065155807,query_1,"['GO:0043232', 'GO:0015630', 'GO:0044430']"
GO:CC,GO:0031514,motile cilium,0.009105026726570023,True,"""A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell."" [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]",180,9954,122,18842,0.01225637934498694,0.6777777777777778,query_1,['GO:0005929']
GO:MF,GO:0004713,protein tyrosine kinase activity,0.009124219068014004,True,"""Catalysis of the reaction: ATP + a protein tyrosine = ADP + protein tyrosine phosphate."" [EC:2.7.10]",144,9781,102,18098,0.010428381556078111,0.7083333333333334,query_1,['GO:0004672']
GO:MF,GO:0042803,protein homodimerization activity,0.00954395606376987,True,"""Interacting selectively and non-covalently with an identical protein to form a homodimer."" [GOC:jl]",859,9781,522,18098,0.05336877619875268,0.6076833527357393,query_1,"['GO:0042802', 'GO:0046983']"
GO:BP,GO:0018205,peptidyl-lysine modification,0.009586826526446273,True,"""The modification of peptidyl-lysine."" [GOC:go_curators]",408,9526,262,17847,0.02750367415494436,0.6421568627450981,query_1,['GO:0018193']
GO:BP,GO:0097435,supramolecular fiber organization,0.009670543056116676,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]",672,9526,415,17847,0.04356498005458744,0.6175595238095238,query_1,['GO:0016043']
GO:CC,GO:0070382,exocytic vesicle,0.00983445894575419,True,"""A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]",222,9954,147,18842,0.014767932489451477,0.6621621621621622,query_1,"['GO:0099503', 'GO:0030133']"
GO:BP,GO:0070887,cellular response to chemical stimulus,0.010058322468070945,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",3364,9526,1911,17847,0.2006088599622087,0.5680737217598097,query_1,"['GO:0051716', 'GO:0042221']"
GO:BP,GO:0010033,response to organic substance,0.01028412777912368,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm]",3388,9526,1924,17847,0.2019735460844006,0.5678866587957497,query_1,['GO:0042221']
GO:BP,GO:0032270,positive regulation of cellular protein metabolic process,0.010776313858975687,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein, occurring at the level of an individual cell."" [GOC:mah]",1625,9526,952,17847,0.09993701448666807,0.5858461538461538,query_1,"['GO:0051247', 'GO:0044267', 'GO:0031325', 'GO:0032268']"
GO:BP,GO:0021987,cerebral cortex development,0.01080905003553324,True,"""The progression of the cerebral cortex over time from its initial formation until its mature state. The cerebral cortex is the outer layered region of the telencephalon."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, GOC:mtg_15jun06]",120,9526,88,17847,0.009237875288683603,0.7333333333333333,query_1,"['GO:0021543', 'GO:0048856']"
GO:CC,GO:0005901,caveola,0.011187748435942462,True,"""A membrane raft that forms small pit, depression, or invagination that communicates with the outside of a cell and extends inward, indenting the cytoplasm and the cell membrane. Examples include flask-shaped invaginations of the plasma membrane in adipocytes associated with caveolin proteins, and minute pits or incuppings of the cell membrane formed during pinocytosis.  Caveolae may be pinched off to form free vesicles within the cytoplasm."" [GOC:mah, ISBN:0721662544, PMID:16645198]",80,9954,60,18842,0.006027727546714889,0.75,query_1,['GO:0044853']
GO:CC,GO:0042641,actomyosin,0.011187748435942462,True,"""Any complex of actin, myosin, and accessory proteins."" [GOC:go_curators]",80,9954,60,18842,0.006027727546714889,0.75,query_1,"['GO:0015629', 'GO:0044430']"
GO:MF,GO:0004386,helicase activity,0.011541379615827761,True,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix."" [GOC:jl]",159,9781,111,18098,0.01134853286984971,0.6981132075471698,query_1,['GO:0042623']
GO:CC,GO:0099146,intrinsic component of postsynaptic density membrane,0.011882302964770958,True,"""The component of the postsynaptic density membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",57,9954,45,18842,0.0045207956600361665,0.7894736842105263,query_1,"['GO:0097458', 'GO:0098948', 'GO:0098839']"
GO:BP,GO:0038083,peptidyl-tyrosine autophosphorylation,0.011884340744632073,True,"""The phosphorylation by a protein of one or more of its own tyrosine amino acid residues, or a tyrosine residue on an identical protein."" [PMID:10037737, PMID:10068444, PMID:10940390]",36,9526,32,17847,0.003359227377703128,0.8888888888888888,query_1,"['GO:0046777', 'GO:0018108']"
GO:BP,GO:0051247,positive regulation of protein metabolic process,0.011980423344863371,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",1730,9526,1010,17847,0.10602561410875498,0.5838150289017341,query_1,"['GO:0051173', 'GO:0010604', 'GO:0051246', 'GO:0019538']"
GO:MF,GO:0015179,L-amino acid transmembrane transporter activity,0.01214544612906507,True,"""Enables the transfer of an L-amino acid from one side of a membrane to the other. L-amino acids are the L-enantiomers of amino acids."" [GOC:ai, GOC:jsg, GOC:mah, GOC:mtg_transport, ISBN:0815340729]",53,9781,43,18098,0.004396278499130968,0.8113207547169812,query_1,['GO:0015171']
GO:BP,GO:2001252,positive regulation of chromosome organization,0.012443421803971655,True,"""Any process that activates or increases the frequency, rate or extent of chromosome organization."" [GOC:obol]",178,9526,124,17847,0.013017006088599622,0.6966292134831461,query_1,"['GO:0010638', 'GO:0051276', 'GO:0033044']"
GO:MF,GO:0001784,phosphotyrosine residue binding,0.012624949114103595,True,"""Interacting selectively and non-covalently with a phosphorylated tyrosine residue within a protein."" [PMID:14636584]",40,9781,34,18098,0.00347612718535937,0.85,query_1,['GO:0045309']
GO:BP,GO:0045216,cell-cell junction organization,0.012722377246971986,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",157,9526,111,17847,0.011652319966407726,0.7070063694267515,query_1,['GO:0034330']
GO:BP,GO:0051240,positive regulation of multicellular organismal process,0.012946831950635153,True,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1835,9526,1068,17847,0.1121142137308419,0.582016348773842,query_1,"['GO:0051239', 'GO:0032501', 'GO:0048518']"
GO:BP,GO:0031532,actin cytoskeleton reorganization,0.013385774178634543,True,"""A process that is carried out at the cellular level which results in dynamic structural changes to the arrangement of constituent parts of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:ecd, GOC:mah]",100,9526,75,17847,0.007873189166491707,0.75,query_1,['GO:0030036']
GO:BP,GO:0016192,vesicle-mediated transport,0.013705995771105952,True,"""A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."" [GOC:ai, GOC:mah, ISBN:08789310662000]",2146,9526,1240,17847,0.13017006088599622,0.5778191985088537,query_1,['GO:0006810']
GO:BP,GO:0009967,positive regulation of signal transduction,0.013975758650208945,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1715,9526,1001,17847,0.10508083140877598,0.5836734693877551,query_1,"['GO:0048584', 'GO:0010647', 'GO:0009966', 'GO:0007165', 'GO:0023056']"
GO:CC,GO:0030018,Z disc,0.014077081883011478,True,"""Platelike region of a muscle sarcomere to which the plus ends of actin filaments are attached."" [GOC:mtg_muscle, ISBN:0815316194]",130,9954,91,18842,0.009142053445850914,0.7,query_1,"['GO:0044449', 'GO:0031674']"
GO:BP,GO:1903391,regulation of adherens junction organization,0.014370132854009959,True,"""Any process that modulates the frequency, rate or extent of adherens junction organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:21724833]",68,9526,54,17847,0.005668696199874029,0.7941176470588235,query_1,"['GO:0051128', 'GO:0034332']"
GO:BP,GO:0050794,regulation of cellular process,0.01438551061918804,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",11018,9526,6022,17847,0.6321646021415075,0.5465601742603013,query_1,"['GO:0009987', 'GO:0050789']"
GO:MF,GO:0008289,lipid binding,0.014403656393492763,True,"""Interacting selectively and non-covalently with a lipid."" [GOC:ai]",734,9781,449,18098,0.04590532665371639,0.611716621253406,query_1,['GO:0005488']
GO:BP,GO:0034968,histone lysine methylation,0.01499607839462433,True,"""The modification of a histone by addition of one or more methyl groups to a lysine residue."" [GOC:mah, GOC:pr]",119,9526,87,17847,0.00913289943313038,0.7310924369747899,query_1,"['GO:0018022', 'GO:0016571']"
GO:BP,GO:0000209,protein polyubiquitination,0.015530352021545315,True,"""Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain."" [ISBN:0815316194]",313,9526,205,17847,0.021520050388410667,0.6549520766773163,query_1,['GO:0016567']
GO:BP,GO:0007224,smoothened signaling pathway,0.015996736378265094,True,"""A series of molecular signals generated as a consequence of activation of the transmembrane protein Smoothened."" [GOC:mah, PMID:15205520]",143,9526,102,17847,0.01070753726642872,0.7132867132867133,query_1,['GO:0007166']
GO:BP,GO:0006470,protein dephosphorylation,0.016131618533069162,True,"""The process of removing one or more phosphoric residues from a protein."" [GOC:hb]",330,9526,215,17847,0.022569808943942893,0.6515151515151515,query_1,"['GO:0006464', 'GO:0016311']"
GO:BP,GO:1903827,regulation of cellular protein localization,0.01659330914632908,True,"""Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",539,9526,337,17847,0.03537686332143607,0.6252319109461967,query_1,"['GO:0032880', 'GO:0034613', 'GO:0060341']"
GO:BP,GO:0046395,carboxylic acid catabolic process,0.017178960654256083,True,"""The chemical reactions and pathways resulting in the breakdown of carboxylic acids, any organic acid containing one or more carboxyl (-COOH) groups."" [ISBN:0198506732]",273,9526,181,17847,0.01900062985513332,0.663003663003663,query_1,"['GO:0019752', 'GO:0016054']"
GO:BP,GO:0016054,organic acid catabolic process,0.017178960654256083,True,"""The chemical reactions and pathways resulting in the breakdown of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",273,9526,181,17847,0.01900062985513332,0.663003663003663,query_1,"['GO:1901575', 'GO:0044282', 'GO:0044248', 'GO:0006082']"
GO:BP,GO:0050801,ion homeostasis,0.017196835517837874,True,"""Any process involved in the maintenance of an internal steady state of ions within an organism or cell."" [GOC:ai]",829,9526,503,17847,0.052802855343271046,0.6067551266586249,query_1,['GO:0048878']
GO:MF,GO:1990939,ATP-dependent microtubule motor activity,0.017468970024429674,True,"""Catalysis of movement along a microtubule, coupled to the hydrolysis of ATP."" [PMID:19686686]",49,9781,40,18098,0.004089561394540435,0.8163265306122449,query_1,"['GO:0042623', 'GO:0003777']"
GO:BP,GO:0023052,signaling,0.0174841282355278,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",6681,9526,3705,17847,0.38893554482469034,0.5545577009429726,query_1,['GO:0008150']
GO:CC,GO:0099501,exocytic vesicle membrane,0.017598620877796255,True,"""The lipid bilayer surrounding an exocytic vesicle"" [GOC:dos]",111,9954,79,18842,0.007936507936507936,0.7117117117117117,query_1,['GO:0030658']
GO:CC,GO:0030672,synaptic vesicle membrane,0.017598620877796255,True,"""The lipid bilayer surrounding a synaptic vesicle."" [GOC:mah]",111,9954,79,18842,0.007936507936507936,0.7117117117117117,query_1,"['GO:0008021', 'GO:0097458', 'GO:0099501', 'GO:0044456']"
GO:MF,GO:0005509,calcium ion binding,0.017770092057316167,True,"""Interacting selectively and non-covalently with calcium ions (Ca2+)."" [GOC:ai]",716,9781,438,18098,0.044780697270217766,0.611731843575419,query_1,['GO:0046872']
GO:CC,GO:0044420,extracellular matrix component,0.018310212644090905,True,"""Any constituent part of the extracellular matrix, the structure lying external to one or more cells, which provides structural support for cells or tissues; may be completely external to the cell (as in animals) or be part of the cell (as often seen in plants)."" [GOC:jl]",53,9954,42,18842,0.004219409282700422,0.7924528301886793,query_1,"['GO:0044421', 'GO:0031012']"
GO:BP,GO:0060173,limb development,0.01927072918800744,True,"""The process whose specific outcome is the progression of a limb over time, from its formation to the mature structure. A limb is an appendage of an animal used for locomotion or grasping. Examples include legs, arms or some types of fin."" [GOC:dgh, GOC:dph, PMID:11487378]",179,9526,124,17847,0.013017006088599622,0.6927374301675978,query_1,['GO:0048736']
GO:BP,GO:0048736,appendage development,0.01927072918800744,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [GOC:jid, GOC:rc]",179,9526,124,17847,0.013017006088599622,0.6927374301675978,query_1,"['GO:0007275', 'GO:0048856']"
GO:MF,GO:0030165,PDZ domain binding,0.019568659500220156,True,"""Interacting selectively and non-covalently with a PDZ domain of a protein, a domain found in diverse signaling proteins."" [GOC:go_curators, Pfam:PF00595]",87,9781,65,18098,0.006645537266128208,0.7471264367816092,query_1,['GO:0019904']
GO:BP,GO:0016049,cell growth,0.020616968320085305,True,"""The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present."" [GOC:ai]",495,9526,311,17847,0.032647491077052275,0.6282828282828283,query_1,"['GO:0009987', 'GO:0040007']"
GO:CC,GO:0031984,organelle subcompartment,0.02087255564438544,True,"""A compartment that consists of a lumen and an enclosing membrane, and is part of an organelle."" [GOC:mah, GOC:pz]",377,9954,236,18842,0.023709061683745227,0.6259946949602122,query_1,"['GO:0044446', 'GO:0043227']"
GO:BP,GO:0010243,response to organonitrogen compound,0.0209212573728182,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [CHEBI:35352, PMID:9869419]",1067,9526,637,17847,0.0668696199874029,0.5970009372071228,query_1,"['GO:1901698', 'GO:0010033']"
GO:CC,GO:0098889,intrinsic component of presynaptic membrane,0.020955975265234347,True,"""The component of the presynaptic membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",81,9954,60,18842,0.006027727546714889,0.7407407407407407,query_1,"['GO:0097458', 'GO:0042734', 'GO:0099240']"
GO:BP,GO:0048878,chemical homeostasis,0.021365223277891976,True,"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]",1213,9526,719,17847,0.07547764014276716,0.5927452596867271,query_1,['GO:0042592']
GO:BP,GO:0015807,L-amino acid transport,0.021567694819803144,True,"""The directed movement of L-enantiomer amino acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai, GOC:jsg, GOC:mah]",67,9526,53,17847,0.0055637203443208065,0.7910447761194029,query_1,['GO:0006865']
GO:BP,GO:0072359,circulatory system development,0.02159089348293843,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1181,9526,701,17847,0.07358807474280915,0.5935647756138865,query_1,['GO:0048731']
GO:BP,GO:0032446,protein modification by small protein conjugation,0.02175955291333355,True,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein."" [GOC:mah]",922,9526,555,17847,0.05826159983203863,0.6019522776572668,query_1,['GO:0070647']
GO:BP,GO:0050803,regulation of synapse structure or activity,0.021795642006001537,True,"""Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai]",232,9526,156,17847,0.01637623346630275,0.6724137931034483,query_1,['GO:0065008']
GO:CC,GO:0030496,midbody,0.022405459995600136,True,"""A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis."" [ISBN:0815316194]",174,9954,117,18842,0.011754068716094032,0.6724137931034483,query_1,['GO:0044464']
GO:MF,GO:0000287,magnesium ion binding,0.022438581323507505,True,"""Interacting selectively and non-covalently with magnesium (Mg) ions."" [GOC:ai]",218,9781,146,18098,0.01492689909007259,0.6697247706422018,query_1,['GO:0046872']
