source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0070588,calcium ion transmembrane transport,0.004599522373166245,True,"""A process in which a calcium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",338,9637,224,17847,0.023243748054373767,0.6627218934911243,query_1,"['GO:0006816', 'GO:0098662']"
GO:CC,GO:0098982,GABA-ergic synapse,0.004620551590997111,True,"""A synapse that uses GABA as a neurotransmitter.  These synapses are typically inhibitory."" [GOC:dos]",75,10070,58,18842,0.005759682224428997,0.7733333333333333,query_1,['GO:0045202']
GO:BP,GO:1903508,positive regulation of nucleic acid-templated transcription,0.004641049627159659,True,"""Any process that activates or increases the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]",1639,9637,973,17847,0.10096503061118606,0.5936546674801708,query_1,"['GO:0097659', 'GO:1903506', 'GO:1902680']"
GO:BP,GO:0051254,positive regulation of RNA metabolic process,0.004687400163444374,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1726,9637,1022,17847,0.10604960049808032,0.5921205098493627,query_1,"['GO:0016070', 'GO:0051252', 'GO:0045935', 'GO:0010604']"
GO:BP,GO:0048589,developmental growth,0.0048856014027470335,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",688,9637,430,17847,0.04461969492580679,0.625,query_1,"['GO:0032502', 'GO:0040007']"
GO:BP,GO:0045597,positive regulation of cell differentiation,0.004907026883255265,True,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",1002,9637,611,17847,0.06340147348759988,0.6097804391217565,query_1,"['GO:0048522', 'GO:0045595', 'GO:0051094', 'GO:0030154']"
GO:MF,GO:0060589,nucleoside-triphosphatase regulator activity,0.005004366695740059,True,"""Modulates the rate of NTP hydrolysis by a NTPase."" [GOC:dph, GOC:tb]",343,9902,226,18098,0.022823671985457483,0.6588921282798834,query_1,['GO:0030234']
GO:BP,GO:0016570,histone modification,0.0050278345413517595,True,"""The covalent alteration of one or more amino acid residues within a histone protein."" [GOC:krc]",466,9637,300,17847,0.031130019715679153,0.6437768240343348,query_1,"['GO:0006464', 'GO:0016569']"
GO:BP,GO:0060627,regulation of vesicle-mediated transport,0.0052610050083367116,True,"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]",558,9637,354,17847,0.0367334232645014,0.6344086021505376,query_1,"['GO:0050794', 'GO:0051049', 'GO:0016192']"
GO:BP,GO:0044089,positive regulation of cellular component biogenesis,0.005391772218881418,True,"""Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]",524,9637,334,17847,0.034658088616789456,0.6374045801526718,query_1,"['GO:0044085', 'GO:0048518', 'GO:0044087']"
GO:BP,GO:0048017,inositol lipid-mediated signaling,0.005509282321859009,True,"""A series of molecular signals in which a cell uses an inositol-containing lipid to convert a signal into a response. Inositol lipids include the phosphoinositides (phosphatidylinositol and its phosphorylated derivatives), ceramides containing inositol, and inositol glycolipids."" [GOC:bf, GOC:ceb, PMID:16088939]",194,9637,136,17847,0.014112275604441216,0.7010309278350515,query_1,['GO:0035556']
GO:CC,GO:0005930,axoneme,0.005585956839859774,True,"""The bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements."" [GOC:bf, GOC:cilia, ISBN:0198547684]",119,10070,86,18842,0.008540218470705064,0.7226890756302521,query_1,"['GO:0044430', 'GO:0044444', 'GO:0097014', 'GO:0044441']"
GO:BP,GO:0009628,response to abiotic stimulus,0.005711624776095794,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus."" [GOC:hb]",1243,9637,748,17847,0.07761751582442669,0.6017699115044248,query_1,['GO:0050896']
GO:CC,GO:0150034,distal axon,0.005739249075117672,True,"""That part of an axon close to and including the growth cone or the axon terminus."" [GOC:aruk, GOC:bc, PMID:17202468]",292,10070,191,18842,0.018967229394240316,0.6541095890410958,query_1,['GO:0033267']
GO:CC,GO:0000775,"chromosome, centromeric region",0.005926767049540405,True,"""The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]",197,10070,134,18842,0.013306852035749751,0.6802030456852792,query_1,['GO:0098687']
GO:MF,GO:0005342,organic acid transmembrane transporter activity,0.005982993626239033,True,"""Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage,"" [ISBN:0198506732]",148,9902,106,18098,0.010704908099373864,0.7162162162162162,query_1,['GO:0022857']
GO:MF,GO:0046943,carboxylic acid transmembrane transporter activity,0.005982993626239033,True,"""Enables the transfer of carboxylic acids from one side of a membrane to the other. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",148,9902,106,18098,0.010704908099373864,0.7162162162162162,query_1,"['GO:0008514', 'GO:0005342', 'GO:0015318']"
GO:BP,GO:0048015,phosphatidylinositol-mediated signaling,0.00608416766284786,True,"""A series of molecular signals in which a cell uses a phosphatidylinositol-mediated signaling to convert a signal into a response. Phosphatidylinositols include phosphatidylinositol (PtdIns) and its phosphorylated derivatives."" [GOC:bf, GOC:ceb, ISBN:0198506732]",191,9637,134,17847,0.013904742139670022,0.7015706806282722,query_1,['GO:0048017']
GO:BP,GO:0032270,positive regulation of cellular protein metabolic process,0.006107721816253948,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein, occurring at the level of an individual cell."" [GOC:mah]",1625,9637,964,17847,0.10003113001971568,0.5932307692307692,query_1,"['GO:0051247', 'GO:0044267', 'GO:0031325', 'GO:0032268']"
GO:BP,GO:0044255,cellular lipid metabolic process,0.00618656983938572,True,"""The chemical reactions and pathways involving lipids, as carried out by individual cells."" [GOC:jl]",1068,9637,648,17847,0.06724084258586698,0.6067415730337079,query_1,"['GO:0044237', 'GO:0006629']"
GO:BP,GO:1901617,organic hydroxy compound biosynthetic process,0.006189483284278414,True,"""The chemical reactions and pathways resulting in the formation of organic hydroxy compound."" [GOC:pr, GOC:TermGenie]",266,9637,180,17847,0.018678011829407492,0.6766917293233082,query_1,"['GO:1901576', 'GO:1901615']"
GO:BP,GO:0046394,carboxylic acid biosynthetic process,0.006311333185962669,True,"""The chemical reactions and pathways resulting in the formation of carboxylic acids, any organic acid containing one or more carboxyl (-COOH) groups."" [ISBN:0198506732]",349,9637,230,17847,0.02386634844868735,0.6590257879656161,query_1,"['GO:0016053', 'GO:0019752']"
GO:MF,GO:0051219,phosphoprotein binding,0.00665856923870666,True,"""Interacting selectively and non-covalently with a phosphorylated protein."" [GOC:ai]",83,9902,64,18098,0.006463340739244597,0.7710843373493976,query_1,['GO:0005515']
GO:MF,GO:0042578,phosphoric ester hydrolase activity,0.006691444381699028,True,"""Catalysis of the reaction: RPO-R' + H2O = RPOOH + R'H. This reaction is the hydrolysis of any phosphoric ester bond, any ester formed from orthophosphoric acid, O=P(OH)3."" [GOC:jl]",379,9902,247,18098,0.024944455665522117,0.6517150395778364,query_1,['GO:0016788']
GO:BP,GO:0050770,regulation of axonogenesis,0.006717436422446572,True,"""Any process that modulates the frequency, rate or extent of axonogenesis, the generation of an axon, the long process of a neuron."" [GOC:ai]",188,9637,132,17847,0.013697208674898827,0.7021276595744681,query_1,"['GO:0007409', 'GO:0010769', 'GO:0010975']"
GO:BP,GO:0007420,brain development,0.006750980482332954,True,"""The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.)."" [GOC:dph, GOC:jid, GOC:tb, UBERON:0000955]",743,9637,461,17847,0.0478364636297603,0.620457604306864,query_1,"['GO:0060322', 'GO:0048513', 'GO:0007417']"
GO:BP,GO:0072359,circulatory system development,0.00702368186836434,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1181,9637,712,17847,0.0738819134585452,0.6028789161727349,query_1,['GO:0048731']
GO:BP,GO:0032880,regulation of protein localization,0.007045324429213604,True,"""Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location."" [GOC:dph, GOC:mah, GOC:tb]",1046,9637,635,17847,0.06589187506485421,0.607074569789675,query_1,"['GO:0032879', 'GO:0008104']"
GO:BP,GO:0010720,positive regulation of cell development,0.0074705171783092305,True,"""Any process that increases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]",568,9637,359,17847,0.03725225692642939,0.6320422535211268,query_1,"['GO:0045597', 'GO:0060284', 'GO:0048468']"
GO:BP,GO:0098739,import across plasma membrane,0.007518506002046905,True,"""The directed movement of some substance from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",120,9637,89,17847,0.00923523918231815,0.7416666666666667,query_1,"['GO:0055085', 'GO:0098657']"
GO:MF,GO:0022834,ligand-gated channel activity,0.007576321504606861,True,"""Enables the transmembrane transfer of a solute by a channel that opens when a specific ligand has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",139,9902,100,18098,0.010098969905069683,0.7194244604316546,query_1,['GO:0022836']
GO:MF,GO:0015276,ligand-gated ion channel activity,0.007576321504606861,True,"""Enables the transmembrane transfer of an ion by a channel that opens when a specific ligand has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",139,9902,100,18098,0.010098969905069683,0.7194244604316546,query_1,"['GO:0005216', 'GO:0022834', 'GO:0022839']"
GO:MF,GO:0003774,motor activity,0.007576321504606861,True,"""Catalysis of the generation of force resulting either in movement along a microfilament or microtubule, or in torque resulting in membrane scission, coupled to the hydrolysis of a nucleoside triphosphate."" [GOC:mah, GOC:vw, ISBN:0815316194, PMID:11242086]",139,9902,100,18098,0.010098969905069683,0.7194244604316546,query_1,['GO:0017111']
GO:BP,GO:0035303,regulation of dephosphorylation,0.007830568244613761,True,"""Any process that modulates the frequency, rate or extent of removal of phosphate groups from a molecule."" [GOC:bf]",211,9637,146,17847,0.015149942928297189,0.6919431279620853,query_1,"['GO:0019220', 'GO:0016311']"
GO:MF,GO:0008066,glutamate receptor activity,0.007846235918368267,True,"""Combining with glutamate and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:ai, GOC:signaling]",27,9902,25,18098,0.002524742476267421,0.9259259259259259,query_1,['GO:0004888']
GO:MF,GO:0030234,enzyme regulator activity,0.008177995960857836,True,"""Binds to and modulates the activity of an enzyme."" [GOC:dph, GOC:mah, GOC:tb]",1037,9902,631,18098,0.06372450010098969,0.6084860173577628,query_1,['GO:0098772']
GO:BP,GO:0030522,intracellular receptor signaling pathway,0.008264494718067521,True,"""Any series of molecular signals initiated by a ligand binding to an receptor located within a cell."" [GOC:bf, GOC:mah]",280,9637,188,17847,0.019508145688492268,0.6714285714285714,query_1,['GO:0007165']
GO:CC,GO:0098948,intrinsic component of postsynaptic specialization membrane,0.008348838857521157,True,"""The component of the postsynaptic specialization membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",82,10070,62,18842,0.006156901688182721,0.7560975609756098,query_1,"['GO:0098936', 'GO:0044422', 'GO:0099634']"
GO:BP,GO:1901362,organic cyclic compound biosynthetic process,0.008353159970843958,True,"""The chemical reactions and pathways resulting in the formation of organic cyclic compound."" [GOC:TermGenie]",4397,9637,2502,17847,0.25962436442876413,0.5690243347737094,query_1,"['GO:1901576', 'GO:1901360']"
GO:CC,GO:0098687,chromosomal region,0.008538159589790918,True,"""Any subdivision of a chromosome along its length."" [GOC:dos]",351,10070,225,18842,0.022343594836146972,0.6410256410256411,query_1,['GO:0044427']
GO:BP,GO:0016053,organic acid biosynthetic process,0.008613774128536386,True,"""The chemical reactions and pathways resulting in the formation of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",350,9637,230,17847,0.02386634844868735,0.6571428571428571,query_1,"['GO:0044283', 'GO:1901576', 'GO:0044249', 'GO:0006082']"
GO:BP,GO:0018105,peptidyl-serine phosphorylation,0.008623167427117462,True,"""The phosphorylation of peptidyl-serine to form peptidyl-O-phospho-L-serine."" [RESID:AA0037]",300,9637,200,17847,0.020753346477119437,0.6666666666666666,query_1,"['GO:0018209', 'GO:0006468']"
GO:MF,GO:0018024,histone-lysine N-methyltransferase activity,0.008682721416564653,True,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]",45,9902,38,18098,0.0038376085639264795,0.8444444444444444,query_1,"['GO:0042054', 'GO:0016279']"
GO:BP,GO:0016192,vesicle-mediated transport,0.00869926236315393,True,"""A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."" [GOC:ai, GOC:mah, ISBN:08789310662000]",2146,9637,1255,17847,0.13022724914392445,0.5848089468779124,query_1,['GO:0006810']
GO:BP,GO:0048729,tissue morphogenesis,0.008929591921848057,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",677,9637,422,17847,0.04378956106672201,0.6233382570162481,query_1,"['GO:0009653', 'GO:0009888']"
GO:MF,GO:0019787,ubiquitin-like protein transferase activity,0.009047944132626294,True,"""Catalysis of the transfer of a ubiquitin-like from one protein to another via the reaction X-ULP + Y --> Y-ULP + X, where both X-ULP and Y-ULP are covalent linkages. ULP represents a ubiquitin-like protein."" [GOC:mah, GOC:rn, PMID:10806345, PMID:10884686]",417,9902,269,18098,0.027166229044637447,0.645083932853717,query_1,"['GO:0140096', 'GO:0016740']"
GO:BP,GO:0015807,L-amino acid transport,0.009049838133112534,True,"""The directed movement of L-enantiomer amino acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai, GOC:jsg, GOC:mah]",67,9637,54,17847,0.005603403548822248,0.8059701492537313,query_1,['GO:0006865']
GO:BP,GO:0051338,regulation of transferase activity,0.009077094926642788,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [EC:2.-.-.-, GOC:ai]",981,9637,597,17847,0.061948739234201515,0.6085626911314985,query_1,['GO:0050790']
GO:MF,GO:0048365,Rac GTPase binding,0.009453563884882096,True,"""Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases."" [GOC:ebc, PMID:11702775]",64,9902,51,18098,0.0051504746515855385,0.796875,query_1,['GO:0017048']
GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,0.00995306093331808,True,"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",4050,9637,2310,17847,0.23970115181072948,0.5703703703703704,query_1,"['GO:0080090', 'GO:0051171', 'GO:0006139', 'GO:0031323']"
GO:BP,GO:1901360,organic cyclic compound metabolic process,0.01036642281374197,True,"""The chemical reactions and pathways involving organic cyclic compound."" [GOC:TermGenie]",6122,9637,3445,17847,0.3574763930683823,0.5627245998039856,query_1,['GO:0071704']
GO:BP,GO:0034968,histone lysine methylation,0.010424950229604314,True,"""The modification of a histone by addition of one or more methyl groups to a lysine residue."" [GOC:mah, GOC:pr]",119,9637,88,17847,0.009131472449932551,0.7394957983193278,query_1,"['GO:0018022', 'GO:0016571']"
GO:BP,GO:0001952,regulation of cell-matrix adhesion,0.010424950229604314,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to the extracellular matrix."" [GOC:hjd]",119,9637,88,17847,0.009131472449932551,0.7394957983193278,query_1,"['GO:0010810', 'GO:0007160']"
GO:BP,GO:0006725,cellular aromatic compound metabolic process,0.01056956765962479,True,"""The chemical reactions and pathways involving aromatic compounds, any organic compound characterized by one or more planar rings, each of which contains conjugated double bonds and delocalized pi electrons, as carried out by individual cells."" [GOC:ai, ISBN:0198506732]",5895,9637,3321,17847,0.34460931825256824,0.5633587786259542,query_1,['GO:0044237']
GO:MF,GO:0030695,GTPase regulator activity,0.010587403079472006,True,"""Modulates the rate of GTP hydrolysis by a GTPase."" [GOC:mah]",304,9902,201,18098,0.020298929509190062,0.6611842105263158,query_1,['GO:0060589']
GO:BP,GO:0009792,embryo development ending in birth or egg hatching,0.010724736117196041,True,"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",652,9637,407,17847,0.04223306008093805,0.6242331288343558,query_1,['GO:0009790']
GO:BP,GO:2000026,regulation of multicellular organismal development,0.010793833319976425,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",2180,9637,1273,17847,0.1320950503268652,0.5839449541284404,query_1,"['GO:0051239', 'GO:0007275', 'GO:0050793']"
GO:BP,GO:0016569,covalent chromatin modification,0.011098134817125054,True,"""The alteration of DNA or protein in chromatin by the covalent addition or removal of chemical groups."" [GOC:mah, GOC:vw]",486,9637,310,17847,0.032167687039535126,0.6378600823045267,query_1,"['GO:0006325', 'GO:0043412']"
GO:BP,GO:0043009,chordate embryonic development,0.011247256976292959,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]",635,9637,397,17847,0.04119539275708208,0.6251968503937008,query_1,['GO:0009792']
GO:BP,GO:0006835,dicarboxylic acid transport,0.01137900549106531,True,"""The directed movement of dicarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",99,9637,75,17847,0.007782504928919788,0.7575757575757576,query_1,['GO:0046942']
GO:BP,GO:0072659,protein localization to plasma membrane,0.0114032228173607,True,"""A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane."" [GOC:mah]",271,9637,182,17847,0.018885545294178685,0.6715867158671587,query_1,"['GO:1990778', 'GO:0072657']"
GO:BP,GO:0019438,aromatic compound biosynthetic process,0.011487024997314951,True,"""The chemical reactions and pathways resulting in the formation of aromatic compounds, any substance containing an aromatic carbon ring."" [GOC:ai]",4246,9637,2417,17847,0.25080419217598837,0.5692416391898257,query_1,"['GO:0006725', 'GO:0044249']"
GO:CC,GO:0030496,midbody,0.011550793702029171,True,"""A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis."" [ISBN:0815316194]",174,10070,119,18842,0.011817279046673287,0.6839080459770115,query_1,['GO:0044464']
GO:BP,GO:1901699,cellular response to nitrogen compound,0.01169068652948409,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",718,9637,445,17847,0.046176195911590744,0.6197771587743732,query_1,"['GO:1901698', 'GO:0070887']"
GO:BP,GO:0071407,cellular response to organic cyclic compound,0.01176185936672481,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus."" [GOC:mah]",618,9637,387,17847,0.040157725433226106,0.6262135922330098,query_1,"['GO:0014070', 'GO:0071310']"
GO:BP,GO:1901605,alpha-amino acid metabolic process,0.012326813207024334,True,"""The chemical reactions and pathways involving an alpha-amino acid."" [GOC:TermGenie]",217,9637,149,17847,0.01546124312545398,0.6866359447004609,query_1,['GO:0006520']
GO:BP,GO:0022612,gland morphogenesis,0.012416693040112902,True,"""The process in which the anatomical structures of a gland are generated and organized."" [GOC:isa_complete]",124,9637,91,17847,0.009442772647089342,0.7338709677419355,query_1,"['GO:0009887', 'GO:0048732']"
GO:BP,GO:0051567,histone H3-K9 methylation,0.01253945503827131,True,"""The modification of histone H3 by addition of one or more methyl groups to lysine at position 9 of the histone."" [GOC:ai, GOC:pr]",40,9637,35,17847,0.003631835633495901,0.875,query_1,"['GO:0034968', 'GO:0061647']"
GO:CC,GO:0030672,synaptic vesicle membrane,0.012666432669273942,True,"""The lipid bilayer surrounding a synaptic vesicle."" [GOC:mah]",111,10070,80,18842,0.007944389275074478,0.7207207207207207,query_1,"['GO:0008021', 'GO:0097458', 'GO:0099501', 'GO:0044456']"
GO:CC,GO:0099501,exocytic vesicle membrane,0.012666432669273942,True,"""The lipid bilayer surrounding an exocytic vesicle"" [GOC:dos]",111,10070,80,18842,0.007944389275074478,0.7207207207207207,query_1,['GO:0030658']
GO:BP,GO:0042493,response to drug,0.012682173104483503,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a drug stimulus. A drug is a substance used in the diagnosis, treatment or prevention of a disease."" [GOC:jl]",1074,9637,649,17847,0.06734460931825256,0.6042830540037244,query_1,['GO:0042221']
GO:BP,GO:1902476,chloride transmembrane transport,0.013348338211371123,True,"""The process in which chloride is transported across a membrane."" [GOC:TermGenie, GOC:vw]",87,9637,67,17847,0.006952371069835011,0.7701149425287356,query_1,"['GO:0006821', 'GO:0098661']"
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.013833304110761,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1187,9637,713,17847,0.07398568019093078,0.6006739679865206,query_1,"['GO:0032502', 'GO:0009653']"
GO:BP,GO:0015800,acidic amino acid transport,0.01399582065873433,True,"""The directed movement of acidic amino acids, amino acids with a pH below 7, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",69,9637,55,17847,0.0057071702812078445,0.7971014492753623,query_1,['GO:0006865']
GO:MF,GO:0005230,extracellular ligand-gated ion channel activity,0.014018139054205798,True,"""Enables the transmembrane transfer of an ion by a channel that opens when a specific extracellular ligand has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",75,9902,58,18098,0.005857402544940416,0.7733333333333333,query_1,['GO:0015276']
GO:BP,GO:0009719,response to endogenous stimulus,0.014077435786215762,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",1736,9637,1023,17847,0.10615336723046591,0.5892857142857143,query_1,['GO:0050896']
GO:MF,GO:0005518,collagen binding,0.014219544990285469,True,"""Interacting selectively and non-covalently with collagen, a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:ai, ISBN:0198506732]",69,9902,54,18098,0.005453443748737629,0.782608695652174,query_1,['GO:0044877']
GO:MF,GO:0030674,"protein binding, bridging",0.014783769811512124,True,"""The binding activity of a molecule that brings together two or more protein molecules, or a protein and another macromolecule or complex, through a selective, non-covalent, often stoichiometric interaction, permitting those molecules to function in a coordinated way."" [GOC:bf, GOC:mah, GOC:vw]",208,9902,142,18098,0.01434053726519895,0.6826923076923077,query_1,"['GO:0005515', 'GO:0060090']"
GO:BP,GO:0006470,protein dephosphorylation,0.014792301997800995,True,"""The process of removing one or more phosphoric residues from a protein."" [GOC:hb]",330,9637,217,17847,0.022517380927674586,0.6575757575757576,query_1,"['GO:0006464', 'GO:0016311']"
GO:BP,GO:0001919,regulation of receptor recycling,0.014833931050335107,True,"""Any process that modulates the frequency, rate, or extent of receptor recycling."" [GOC:add]",24,9637,23,17847,0.002386634844868735,0.9583333333333334,query_1,"['GO:0031323', 'GO:0060255', 'GO:0001881', 'GO:0023051']"
GO:MF,GO:0015103,inorganic anion transmembrane transporter activity,0.014930536414065268,True,"""Enables the transfer of inorganic anions from one side of a membrane to the other. Inorganic anions are atoms or small molecules with a negative charge which do not contain carbon in covalent linkage."" [GOC:ai]",142,9902,101,18098,0.01019995960412038,0.7112676056338029,query_1,"['GO:0008509', 'GO:0015318']"
GO:BP,GO:0098662,inorganic cation transmembrane transport,0.015294370941575907,True,"""A process in which an inorganic cation is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",780,9637,480,17847,0.049808031545086645,0.6153846153846154,query_1,"['GO:0098660', 'GO:0098655']"
GO:MF,GO:0004879,nuclear receptor activity,0.015369189844527382,True,"""Combining with a signal and transmitting the signal to the transcriptional machinery by interacting selectively and non-covalently with a specific DNA sequence in order to modulate transcription by RNA polymerase II."" [GOC:signaling, GOC:txnOH]",47,9902,39,18098,0.003938598262977176,0.8297872340425532,query_1,"['GO:0098531', 'GO:0000981']"
GO:MF,GO:0098531,ligand-activated transcription factor activity,0.015369189844527382,True,"""A DNA-binding transcription factor activity that is directly regulated by binding of a ligand to the protein with this activity.  Examples include the lac and trp repressors in E.coli and many steroid hormone receptors."" [GOC:dos, http://www.ecocyc.org/ECOLI/NEW-IMAGE?object=BC-3.1.2.3]",47,9902,39,18098,0.003938598262977176,0.8297872340425532,query_1,['GO:0003700']
GO:MF,GO:0050662,coenzyme binding,0.015564696375127337,True,"""Interacting selectively and non-covalently with a coenzyme, any of various nonprotein organic cofactors that are required, in addition to an enzyme and a substrate, for an enzymatic reaction to proceed."" [ISBN:0198506732]",292,9902,193,18098,0.019491011916784488,0.660958904109589,query_1,['GO:0048037']
GO:CC,GO:0044450,microtubule organizing center part,0.015817698132724368,True,"""Any constituent part of a microtubule organizing center, a region in a eukaryotic cell, such as a centrosome or basal body, from which microtubules grow."" [GOC:jl]",188,10070,127,18842,0.012611717974180734,0.675531914893617,query_1,"['GO:0005815', 'GO:0044444', 'GO:0044430']"
GO:BP,GO:0007044,cell-substrate junction assembly,0.016114704616619097,True,"""The aggregation, arrangement and bonding together of a set of components to form a junction between a cell and its substrate."" [GOC:mah]",98,9637,74,17847,0.007678738196534191,0.7551020408163265,query_1,['GO:0034329']
GO:BP,GO:0050801,ion homeostasis,0.0162763446739015,True,"""Any process involved in the maintenance of an internal steady state of ions within an organism or cell."" [GOC:ai]",829,9637,508,17847,0.05271350005188337,0.6127864897466827,query_1,['GO:0048878']
