incoming,converted,n_incoming,n_converted,name,description,namespaces,query
BLVRB,645,20255,1,BLVRB,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPTBN4,57731,20256,1,SPTBN4,"spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SHKBP1,92799,20257,1,SHKBP1,SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LTBP4,8425,20258,1,LTBP4,latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NUMBL,9253,20259,1,NUMBL,NUMB like endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8061],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
COQ8B,79934,20260,1,COQ8B,coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ITPKC,80271,20261,1,ITPKC,inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C19orf54,284325,20262,1,C19orf54,chromosome 19 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:24758],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNRPA,6626,20263,1,SNRPA,small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIA-RAB4B,None,20264,1,None,None,,query_1
RAB4B-EGLN2,None,20265,1,None,None,,query_1
CYP2T1P,None,20266,1,None,None,,query_1
CYP2A6,1548,20267,1,CYP2A6,cytochrome P450 family 2 subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:2610],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYP2A7,1549,20268,1,CYP2A7,cytochrome P450 family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2611],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYP2G1P,None,20269,1,None,None,,query_1
CYP2B7P,None,20270,1,None,None,,query_1
CYP2B6,1555,20271,1,CYP2B6,cytochrome P450 family 2 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:2615],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYP2F1,1572,20272,1,CYP2F1,cytochrome P450 family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:2632],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYP2S1,29785,20273,1,CYP2S1,cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AXL,558,20274,1,AXL,AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HNRNPUL1,11100,20275,1,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC97,90324,20276,1,CCDC97,coiled-coil domain containing 97 [Source:HGNC Symbol;Acc:HGNC:28289],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TGFB1,7040,20277,1,TGFB1,transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766],"ENTREZGENE,HGNC,WIKIGENE",query_1
B9D2,80776,20278,1,B9D2,B9 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28636],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM91,641649,20279,1,TMEM91,transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EXOSC5,56915,20280,1,EXOSC5,exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BCKDHA,593,20281,1,BCKDHA,branched chain keto acid dehydrogenase E1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:986],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATP5SL,None,20282,1,None,None,,query_1
ERICH4,100170765,20283,1,ERICH4,glutamate rich 4 [Source:HGNC Symbol;Acc:HGNC:34497],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PCAT19,100505495,20284,1,PCAT19,prostate cancer associated transcript 19 [Source:HGNC Symbol;Acc:HGNC:49593],"ENTREZGENE,HGNC,WIKIGENE",query_1
LINC01480,None,20285,1,None,None,,query_1
CEACAM21,90273,20286,1,CEACAM21,carcinoembryonic antigen related cell adhesion molecule 21 [Source:HGNC Symbol;Acc:HGNC:28834],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM4,1089,20287,1,CEACAM4,carcinoembryonic antigen related cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM7,1087,20288,1,CEACAM7,carcinoembryonic antigen related cell adhesion molecule 7 [Source:HGNC Symbol;Acc:HGNC:1819],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM5,1048,20289,1,CEACAM5,carcinoembryonic antigen related cell adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:1817],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM6,4680,20290,1,CEACAM6,carcinoembryonic antigen related cell adhesion molecule 6 [Source:HGNC Symbol;Acc:HGNC:1818],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM3,1084,20291,1,CEACAM3,carcinoembryonic antigen related cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:1815],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LYPD4,147719,20292,1,LYPD4,LY6/PLAUR domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28659],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DMRTC2,63946,20293,1,DMRTC2,DMRT like family C2 [Source:HGNC Symbol;Acc:HGNC:13911],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RPS19,6223,20294,1,RPS19,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CD79A,973,20295,1,CD79A,CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARHGEF1,9138,20296,1,ARHGEF1,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100505585,None,20297,1,None,None,,query_1
RABAC1,10567,20298,1,RABAC1,Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATP1A3,478,20299,1,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:801],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GRIK5,2901,20300,1,GRIK5,glutamate ionotropic receptor kainate type subunit 5 [Source:HGNC Symbol;Acc:HGNC:4583],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF574,64763,20301,1,ZNF574,zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POU2F2,5452,20302,1,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DEDD2,162989,20303,1,DEDD2,death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF526,116115,20304,1,ZNF526,zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GSK3A,2931,20305,1,GSK3A,glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CIC,23152,20306,1,CIC,capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PAFAH1B3,5050,20307,1,PAFAH1B3,platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRR19,284338,20308,1,PRR19,proline rich 19 [Source:HGNC Symbol;Acc:HGNC:33728],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM145,284339,20309,1,TMEM145,transmembrane protein 145 [Source:HGNC Symbol;Acc:HGNC:26912],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MEGF8,1954,20310,1,MEGF8,multiple EGF like domains 8 [Source:HGNC Symbol;Acc:HGNC:3233],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LIPE-AS1,None,20311,1,None,None,,query_1
PSG3,5671,20312,1,PSG3,pregnancy specific beta-1-glycoprotein 3 [Source:HGNC Symbol;Acc:HGNC:9520],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG8,440533,20313,1,PSG8,pregnancy specific beta-1-glycoprotein 8 [Source:HGNC Symbol;Acc:HGNC:9525],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG8-AS1,None,20314,1,None,None,,query_1
PSG10P,None,20315,1,None,None,,query_1
PSG1,5669,20316,1,PSG1,pregnancy specific beta-1-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:9514],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG6,5675,20317,1,PSG6,pregnancy specific beta-1-glycoprotein 6 [Source:HGNC Symbol;Acc:HGNC:9523],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG7,5676,20318,1,PSG7,pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:9524],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG11,5680,20319,1,PSG11,pregnancy specific beta-1-glycoprotein 11 [Source:HGNC Symbol;Acc:HGNC:9516],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG2,5670,20320,1,PSG2,pregnancy specific beta-1-glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:9519],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG5,5673,20321,1,PSG5,pregnancy specific beta-1-glycoprotein 5 [Source:HGNC Symbol;Acc:HGNC:9522],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSG4,5672,20322,1,PSG4,pregnancy specific beta-1-glycoprotein 4 [Source:HGNC Symbol;Acc:HGNC:9521],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC284344,None,20323,1,None,None,,query_1
PSG9,5678,20324,1,PSG9,pregnancy specific beta-1-glycoprotein 9 [Source:HGNC Symbol;Acc:HGNC:9526],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRG1,8870,20325,1,IER3,immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392],UNIPROT_GN,query_1
CD177,57126,20326,1,CD177,CD177 molecule [Source:HGNC Symbol;Acc:HGNC:30072],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TEX101,83639,20327,1,TEX101,testis expressed 101 [Source:HGNC Symbol;Acc:HGNC:30722],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LYPD3,27076,20328,1,LYPD3,LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PHLDB3,653583,20329,1,PHLDB3,pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ETHE1,23474,20330,1,ETHE1,ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF575,284346,20331,1,ZNF575,zinc finger protein 575 [Source:HGNC Symbol;Acc:HGNC:27606],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
XRCC1,7515,20332,1,XRCC1,X-ray repair cross complementing 1 [Source:HGNC Symbol;Acc:HGNC:12828],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PINLYP,390940,20333,1,PINLYP,phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:HGNC Symbol;Acc:HGNC:44206],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IRGQ,126298,20334,1,IRGQ,immunity related GTPase Q [Source:HGNC Symbol;Acc:HGNC:24868],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF576,79177,20335,1,ZNF576,zinc finger protein 576 [Source:HGNC Symbol;Acc:HGNC:28357],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF428,126299,20336,1,ZNF428,zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CADM4,199731,20337,1,CADM4,cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLAUR,5329,20338,1,PLAUR,"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IRGC,56269,20339,1,IRGC,immunity related GTPase cinema [Source:HGNC Symbol;Acc:HGNC:28835],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMG9,56006,20340,1,SMG9,SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25763],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KCNN4,3783,20341,1,KCNN4,potassium calcium-activated channel subfamily N member 4 [Source:HGNC Symbol;Acc:HGNC:6293],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LYPD5,284348,20342,1,LYPD5,LY6/PLAUR domain containing 5 [Source:HGNC Symbol;Acc:HGNC:26397],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF283,284349,20343,1,ZNF283,zinc finger protein 283 [Source:HGNC Symbol;Acc:HGNC:13077],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF404,342908,20344,1,ZNF404,zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100505715,None,20345,1,None,None,,query_1
ZNF45,7596,20346,1,ZNF45,zinc finger protein 45 [Source:HGNC Symbol;Acc:HGNC:13111],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF221,7638,20347,1,ZNF221,zinc finger protein 221 [Source:HGNC Symbol;Acc:HGNC:13014],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF155,7711,20348,1,ZNF155,zinc finger protein 155 [Source:HGNC Symbol;Acc:HGNC:12940],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928063,None,20349,1,None,None,,query_1
ZNF230,7773,20350,1,ZNF230,zinc finger protein 230 [Source:HGNC Symbol;Acc:HGNC:13024],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF222,7673,20351,1,ZNF222,zinc finger protein 222 [Source:HGNC Symbol;Acc:HGNC:13015],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF223,7766,20352,1,ZNF223,zinc finger protein 223 [Source:HGNC Symbol;Acc:HGNC:13016],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF284,342909,20353,1,ZNF284,zinc finger protein 284 [Source:HGNC Symbol;Acc:HGNC:13078],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF224,7767,20354,1,ZNF224,zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100379224,None,20355,1,None,None,,query_1
ZNF225,7768,20356,1,ZNF225,zinc finger protein 225 [Source:HGNC Symbol;Acc:HGNC:13018],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF234,10780,20357,1,ZNF234,zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF226,7769,20358,1,ZNF226,zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF227,7770,20359,1,ZNF227,zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF233,353355,20360,1,ZNF233,zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF235,9310,20361,1,ZNF235,zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF112,7771,20362,1,ZNF112,zinc finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12892],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF285,26974,20363,1,ZNF285,zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF229,7772,20364,1,ZNF229,zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF180,7733,20365,1,ZNF180,zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM20,125931,20366,1,CEACAM20,carcinoembryonic antigen related cell adhesion molecule 20 [Source:HGNC Symbol;Acc:HGNC:24879],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM22P,None,20367,1,None,None,,query_1
IGSF23,147710,20368,1,IGSF23,immunoglobulin superfamily member 23 [Source:HGNC Symbol;Acc:HGNC:40040],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PVR,5817,20369,1,PVR,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM19,56971,20370,1,CEACAM19,carcinoembryonic antigen related cell adhesion molecule 19 [Source:HGNC Symbol;Acc:HGNC:31951],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CEACAM16,388551,20371,1,CEACAM16,carcinoembryonic antigen related cell adhesion molecule 16 [Source:HGNC Symbol;Acc:HGNC:31948],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BCL3,602,20372,1,BCL3,BCL3 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:998],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CBLC,23624,20373,1,CBLC,Cbl proto-oncogene C [Source:HGNC Symbol;Acc:HGNC:15961],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BCAM,4059,20374,1,BCAM,basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NECTIN2,5819,20375,1,NECTIN2,nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TOMM40,10452,20376,1,TOMM40,translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
APOE,348,20377,1,APOE,apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613],"DBASS3,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
APOC1,341,20378,1,APOC1,apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
APOC1P1,342,20379,1,APOC1P1,apolipoprotein C1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:608],"ENTREZGENE,HGNC,WIKIGENE",query_1
APOC4-APOC2,344,20380,1,APOC2,apolipoprotein C2 [Source:HGNC Symbol;Acc:HGNC:609],"HGNC,UNIPROT_GN",query_1
APOC4,346,20381,1,APOC4,apolipoprotein C4 [Source:HGNC Symbol;Acc:HGNC:611],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLPTM1,1209,20382,1,CLPTM1,CLPTM1 regulator of GABA type A receptor forward trafficking [Source:HGNC Symbol;Acc:HGNC:2087],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RELB,5971,20383,1,RELB,"RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLASRP,11129,20384,1,CLASRP,CLK4 associating serine/arginine rich protein [Source:HGNC Symbol;Acc:HGNC:17731],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF296,162979,20385,1,ZNF296,zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GEMIN7,79760,20386,1,GEMIN7,gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105372419,None,20387,1,None,None,,query_1
PPP1R37,284352,20388,1,PPP1R37,protein phosphatase 1 regulatory subunit 37 [Source:HGNC Symbol;Acc:HGNC:27607],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NKPD1,284353,20389,1,NKPD1,NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRAPPC6A,79090,20390,1,TRAPPC6A,trafficking protein particle complex 6A [Source:HGNC Symbol;Acc:HGNC:23069],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EXOC3L2,90332,20391,1,EXOC3L2,exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MARK4,57787,20392,1,MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CKM,1158,20393,1,CKM,"creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KLC3,147700,20394,1,KLC3,kinesin light chain 3 [Source:HGNC Symbol;Acc:HGNC:20717],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ERCC2,2068,20395,1,ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3434]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPP1R13L,10848,20396,1,PPP1R13L,protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CD3EAP,10849,20397,1,CD3EAP,CD3e molecule associated protein [Source:HGNC Symbol;Acc:HGNC:24219],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ERCC1,2067,20398,1,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FOSB,2354,20399,1,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RTN2,6253,20400,1,RTN2,reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPM1N,147699,20401,1,PPM1N,"protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VASP,7408,20402,1,VASP,vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OPA3,80207,20403,1,OPA3,outer mitochondrial membrane lipid metabolism regulator OPA3 [Source:HGNC Symbol;Acc:HGNC:8142],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GPR4,2828,20404,1,GPR4,G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:4497],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EML2,24139,20405,1,EML2,EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EML2-AS1,None,20406,1,None,None,,query_1
GIPR,2696,20407,1,GIPR,gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNRPD2,6633,20408,1,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
QPCTL,54814,20409,1,QPCTL,glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FBXO46,23403,20410,1,FBXO46,F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BHMG1,388553,20411,1,BHMG1,basic helix-loop-helix and HMG-box containing 1 [Source:HGNC Symbol;Acc:HGNC:44318],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
